"id","time","y","grupo","Z1","Z2","Z3","Z4","Z5","Z6"
1,29,4.32734184757031,0,-0.0583388453132707,0.197369611228999,0.226604683723305,-0.0437705593501312,-0.381864551532822,-0.268604336464013
2,16,2.24774573296888,0,-0.0595734313205279,0.012692360388079,-0.153217766480163,-0.322782169214901,-0.322114377661569,-0.0323916347779101
2,37,4.3267748555036,0,0.165397945912838,-0.0217347021702545,0.278525183744286,0.215048241096022,-0.263512337856023,-0.360483225047853
2,39,4.45401123208551,0,0.185583256908598,-0.0772481258278053,0.254659038071055,0.267125025430006,-0.220247188958545,-0.375956304438026
3,11,1.97738031087261,0,0.0505291092362921,-0.14033457346969,-0.253216849935775,-0.308750800082415,-0.21443961711085,0.0799114244329297
3,16,3.15328126463528,0,-0.0595734313205279,0.012692360388079,-0.153217766480163,-0.322782169214901,-0.322114377661569,-0.0323916347779101
3,34,4.76189716209714,0,0.0961791429184556,0.0691012969780504,0.284611812498085,0.123455963681791,-0.319071070575325,-0.331475740904343
3,50,4.64163298820517,0,-0.0839338754685354,-0.17764181560436,-0.0908899898873123,0.359535909972029,0.0684016877703612,-0.402916481518041
4,27,4.31183125406614,0,-0.111208581474029,0.225427951814174,0.183427525630592,-0.10828345018294,-0.394835250332004,-0.238699197134778
4,48,4.57758446451375,0,-0.0173213523986332,-0.186773553296523,-0.0184690717163453,0.367939385725558,0.0137462387521772,-0.40536751555088
5,31,4.54757124673803,0,0.00351934519710265,0.153428097046589,0.259032876099233,0.0233830002054259,-0.361658859057285,-0.295847554034441
5,50,5.07479372945646,0,-0.0839338754685354,-0.17764181560436,-0.0908899898873123,0.359535909972029,0.0684016877703612,-0.402916481518041
6,26,3.94895037677833,0,-0.13184694489477,0.231877157479242,0.158223661789879,-0.138748412012295,-0.398423710906602,-0.222783483408889
6,65,4.4777120045129,0,0.0280481399960791,0.177059495931737,-0.244245516095755,-0.0103636165994952,0.372629326265326,-0.282565700788734
7,31,3.95809723672572,0,0.00351934519710265,0.153428097046589,0.259032876099233,0.0233830002054259,-0.361658859057285,-0.295847554034441
7,72,4.61030265563939,0,0.159696568575418,0.213800867768914,-0.0703009768056549,-0.219230779272141,0.396772905708178,-0.171355543851586
8,40,4.56565238947604,0,0.184979463289851,-0.101544001502999,0.236285752301794,0.289506945359295,-0.196967413547944,-0.382491197911044
8,52,4.85395344842741,0,-0.139854852439917,-0.156334427655979,-0.157489433280658,0.339927799880463,0.121739112826443,-0.397197402108082
9,20,3.18894884780392,0,-0.137129726197056,0.144956102323217,-0.0283206611629326,-0.279350032585278,-0.37642628967831,-0.114794979610871
9,27,3.8532560528487,0,-0.111208581474029,0.225427951814174,0.183427525630592,-0.10828345018294,-0.394835250332004,-0.238699197134778
10,27,4.12595909486433,0,-0.111208581474029,0.225427951814174,0.183427525630592,-0.10828345018294,-0.394835250332004,-0.238699197134778
10,36,4.72248545202924,0,0.146546789403396,0.00818469220233918,0.284349507689917,0.185993935619972,-0.283350620657922,-0.351573081701803
10,51,4.87028259933461,0,-0.113765384521467,-0.168510077912196,-0.125208469670069,0.351132434218501,0.0953010544917699,-0.400465447485201
11,9,1.00962593216547,0,0.0806599113375614,-0.175660185978431,-0.262775236921988,-0.279231518954273,-0.160105058489996,0.12717412427264
11,15,2.65799302991579,0,-0.0363843253837147,-0.0218712322662276,-0.179892072918555,-0.326393225480841,-0.303971331100995,-0.0106859654472625
11,31,4.45495485041884,0,0.00351934519710265,0.153428097046589,0.259032876099233,0.0233830002054259,-0.361658859057285,-0.295847554034441
12,17,2.41876817973179,0,-0.0819439616368677,0.0475162787773718,-0.124217719779648,-0.31616903049583,-0.33847475501551,-0.0536768581906624
12,31,4.09726990464403,0,0.00351934519710265,0.153428097046589,0.259032876099233,0.0233830002054259,-0.361658859057285,-0.295847554034441
12,46,4.63437399779566,0,0.0514294798909733,-0.183729640732469,0.0551161414101461,0.365138227141049,-0.0411728150584274,-0.404550504206601
13,28,3.34891766240799,0,-0.0863824370430585,0.213708933126952,0.206276609921659,-0.0765173349200826,-0.389291028381229,-0.25397749169959
13,41,4.26844718206116,0,0.176531046433961,-0.12285138945138,0.213610222074281,0.309115055450861,-0.17270409475074,-0.388210277321003
14,39,4.60798849090628,0,0.185583256908598,-0.0772481258278053,0.254659038071055,0.267125025430006,-0.220247188958545,-0.375956304438026
14,51,4.94980686446237,0,-0.113765384521467,-0.168510077912196,-0.125208469670069,0.351132434218501,0.0953010544917699,-0.400465447485201
15,19,2.82074779837668,0,-0.121423546341731,0.114507538348136,-0.0612634148152766,-0.294349670884475,-0.365674069239805,-0.0949000179382103
15,31,4.15901761772686,0,0.00351934519710265,0.153428097046589,0.259032876099233,0.0233830002054259,-0.361658859057285,-0.295847554034441
15,49,4.49850021746801,0,-0.0514294798909734,-0.183729640732469,-0.0551161414101504,0.365138227141048,0.0411728150584268,-0.404550504206601
16,38,4.65702840185159,0,0.178733546318377,-0.0504288114507768,0.268683770851257,0.242198768741503,-0.242453358463382,-0.368615642839698
17,20,4.26292746413155,0,-0.137129726197056,0.144956102323217,-0.0283206611629326,-0.279350032585278,-0.37642628967831,-0.114794979610871
17,56,4.61030101487936,0,-0.185583256908598,-0.0772481258278053,-0.254659038071058,0.267125025430004,0.220247188958544,-0.375956304438026
18,25,3.2446270299383,0,-0.147327193593866,0.232407040310733,0.130831249339295,-0.167591727281743,-0.399982903626481,-0.206244381161236
18,34,4.59451905614986,0,0.0961791429184556,0.0691012969780504,0.284611812498085,0.123455963681791,-0.319071070575325,-0.331475740904343
18,50,4.66266553279454,0,-0.0839338754685354,-0.17764181560436,-0.0908899898873123,0.359535909972029,0.0684016877703612,-0.402916481518041
19,30,3.48507853501619,0,-0.0280481399960791,0.177059495931737,0.244245516095755,-0.0103636165994927,-0.372629326265326,-0.282565700788734
19,57,4.71346652794695,0,-0.178733546318377,-0.0504288114507768,-0.26868377085126,0.2421987687415,0.242453358463382,-0.368615642839697
20,20,3.02384977221802,0,-0.137129726197056,0.144956102323217,-0.0283206611629326,-0.279350032585278,-0.37642628967831,-0.114794979610871
21,50,4.69770019372152,0,-0.0839338754685354,-0.17764181560436,-0.0908899898873123,0.359535909972029,0.0684016877703612,-0.402916481518041
22,14,2.17068327848547,0,-0.013078081093027,-0.0553151105823529,-0.203734886789069,-0.326898907997106,-0.284088973549713,0.011418662470213
22,41,4.37524131698062,0,0.176531046433961,-0.12285138945138,0.213610222074281,0.309115055450861,-0.17270409475074,-0.388210277321003
23,21,3.11940615151399,0,-0.149211581365512,0.172227437620503,0.00492482352850866,-0.261761477019127,-0.385222408046489,-0.134183546041365
23,35,4.38764430905817,0,0.123150410501464,0.0386798618555816,0.286322973627925,0.155356345439759,-0.301894700390537,-0.341899243440863
23,62,4.50302423521468,0,-0.0666033203657835,0.0987994877583229,-0.279382255240174,0.0906132834724722,0.334806224733741,-0.320316604731557
24,29,4.24081894426997,0,-0.0583388453132707,0.197369611228999,0.226604683723305,-0.0437705593501312,-0.381864551532822,-0.268604336464013
24,36,4.66714478765698,0,0.146546789403396,0.00818469220233918,0.284349507689917,0.185993935619972,-0.283350620657922,-0.351573081701803
24,50,4.79732547615677,0,-0.0839338754685354,-0.17764181560436,-0.0908899898873123,0.359535909972029,0.0684016877703612,-0.402916481518041
25,30,4.14652094806804,0,-0.0280481399960791,0.177059495931737,0.244245516095755,-0.0103636165994927,-0.372629326265326,-0.282565700788734
25,49,4.64551599594023,0,-0.0514294798909734,-0.183729640732469,-0.0551161414101504,0.365138227141048,0.0411728150584268,-0.404550504206601
26,24,4.07451114094134,0,-0.156696826083671,0.226384185413648,0.101420140779853,-0.194495219684393,-0.399440568569839,-0.189096000569178
27,48,4.57033461494734,0,-0.0173213523986332,-0.186773553296523,-0.0184690717163453,0.367939385725558,0.0137462387521772,-0.40536751555088
28,32,3.6125887850977,0,0.0353932765548613,0.127124924384976,0.270800532793964,0.0571487979382176,-0.349026656387242,-0.308435865561819
28,46,4.45179781584477,0,0.0514294798909733,-0.183729640732469,0.0551161414101461,0.365138227141049,-0.0411728150584274,-0.404550504206601
29,21,2.98116471042019,0,-0.149211581365512,0.172227437620503,0.00492482352850866,-0.261761477019127,-0.385222408046489,-0.134183546041365
29,26,3.45563039989067,0,-0.13184694489477,0.231877157479242,0.158223661789879,-0.138748412012295,-0.398423710906602,-0.222783483408889
30,16,2.71878957449803,0,-0.0595734313205279,0.012692360388079,-0.153217766480163,-0.322782169214901,-0.322114377661569,-0.0323916347779101
30,27,3.15722008635123,0,-0.111208581474029,0.225427951814174,0.183427525630592,-0.10828345018294,-0.394835250332004,-0.238699197134778
31,24,3.3604690716447,0,-0.156696826083671,0.226384185413648,0.101420140779853,-0.194495219684393,-0.399440568569839,-0.189096000569178
31,35,4.68035169198057,0,0.123150410501464,0.0386798618555816,0.286322973627925,0.155356345439759,-0.301894700390537,-0.341899243440863
31,52,4.93780165484436,0,-0.139854852439917,-0.156334427655979,-0.157489433280658,0.339927799880463,0.121739112826443,-0.397197402108082
32,22,3.69182219446252,0,-0.156967674580499,0.195462155636801,0.0379672869532908,-0.241687295482567,-0.39201906612842,-0.153044229898626
32,34,4.71513013352848,0,0.0961791429184556,0.0691012969780504,0.284611812498085,0.123455963681791,-0.319071070575325,-0.331475740904343
32,50,5.00000446681449,0,-0.0839338754685354,-0.17764181560436,-0.0908899898873123,0.359535909972029,0.0684016877703612,-0.402916481518041
33,27,3.63112038115599,0,-0.111208581474029,0.225427951814174,0.183427525630592,-0.10828345018294,-0.394835250332004,-0.238699197134778
33,40,4.36180214276313,0,0.184979463289851,-0.101544001502999,0.236285752301794,0.289506945359295,-0.196967413547944,-0.382491197911044
34,21,3.03442905413956,0,-0.149211581365512,0.172227437620503,0.00492482352850866,-0.261761477019127,-0.385222408046489,-0.134183546041365
34,35,4.17673609473423,0,0.123150410501464,0.0386798618555816,0.286322973627925,0.155356345439759,-0.301894700390537,-0.341899243440863
35,19,2.26085466399044,0,-0.121423546341731,0.114507538348136,-0.0612634148152766,-0.294349670884475,-0.365674069239805,-0.0949000179382103
35,29,3.7376578494207,0,-0.0583388453132707,0.197369611228999,0.226604683723305,-0.0437705593501312,-0.381864551532822,-0.268604336464013
35,50,4.84956832507126,0,-0.0839338754685354,-0.17764181560436,-0.0908899898873123,0.359535909972029,0.0684016877703612,-0.402916481518041
36,42,4.58984421406526,0,0.161133124614032,-0.141114864835707,0.187150733241313,0.325922006957918,-0.14758406037817,-0.393112345386682
37,63,4.91607365296607,0,-0.0353932765548613,0.127124924384977,-0.270800532793965,0.0571487979382148,0.349026656387242,-0.308435865561819
38,41,4.14171916215248,0,0.176531046433961,-0.12285138945138,0.213610222074281,0.309115055450861,-0.17270409475074,-0.388210277321003
38,52,4.40225325068726,0,-0.139854852439917,-0.156334427655979,-0.157489433280658,0.339927799880463,0.121739112826443,-0.397197402108082
39,20,2.90769285539505,0,-0.137129726197056,0.144956102323217,-0.0283206611629326,-0.279350032585278,-0.37642628967831,-0.114794979610871
39,34,4.58862347986293,0,0.0961791429184556,0.0691012969780504,0.284611812498085,0.123455963681791,-0.319071070575325,-0.331475740904343
39,49,4.59255732798281,0,-0.0514294798909734,-0.183729640732469,-0.0551161414101504,0.365138227141048,0.0411728150584268,-0.404550504206601
40,16,2.48095784750514,0,-0.0595734313205279,0.012692360388079,-0.153217766480163,-0.322782169214901,-0.322114377661569,-0.0323916347779101
40,21,3.55481801484854,0,-0.149211581365512,0.172227437620503,0.00492482352850866,-0.261761477019127,-0.385222408046489,-0.134183546041365
40,35,4.63232399349105,0,0.123150410501464,0.0386798618555816,0.286322973627925,0.155356345439759,-0.301894700390537,-0.341899243440863
41,39,4.57763264305463,0,0.185583256908598,-0.0772481258278053,0.254659038071055,0.267125025430006,-0.220247188958545,-0.375956304438026
41,52,4.88210075239665,0,-0.139854852439917,-0.156334427655979,-0.157489433280658,0.339927799880463,0.121739112826443,-0.397197402108082
42,36,4.56478395163089,0,0.146546789403396,0.00818469220233918,0.284349507689917,0.185993935619972,-0.283350620657922,-0.351573081701803
43,17,1.89139919876033,0,-0.0819439616368677,0.0475162787773718,-0.124217719779648,-0.31616903049583,-0.33847475501551,-0.0536768581906624
43,37,4.86451471223933,0,0.165397945912838,-0.0217347021702545,0.278525183744286,0.215048241096022,-0.263512337856023,-0.360483225047853
44,20,3.3117161046278,0,-0.137129726197056,0.144956102323217,-0.0283206611629326,-0.279350032585278,-0.37642628967831,-0.114794979610871
45,18,2.9411085459806,0,-0.102794479066135,0.0817411342984557,-0.0933976851227672,-0.306657100620174,-0.353009104946897,-0.0745201483544516
45,37,4.75467333818163,0,0.165397945912838,-0.0217347021702545,0.278525183744286,0.215048241096022,-0.263512337856023,-0.360483225047853
45,53,4.93543945702261,0,-0.161133124614032,-0.141114864835707,-0.187150733241317,0.325922006957916,0.147584060378169,-0.393112345386682
46,39,4.36543631166168,0,0.185583256908598,-0.0772481258278053,0.254659038071055,0.267125025430006,-0.220247188958545,-0.375956304438026
46,50,4.66826938343052,0,-0.0839338754685354,-0.17764181560436,-0.0908899898873123,0.359535909972029,0.0684016877703612,-0.402916481518041
47,16,2.49251549540407,0,-0.0595734313205279,0.012692360388079,-0.153217766480163,-0.322782169214901,-0.322114377661569,-0.0323916347779101
47,29,4.13716397454243,0,-0.0583388453132707,0.197369611228999,0.226604683723305,-0.0437705593501312,-0.381864551532822,-0.268604336464013
47,39,4.58728533291104,0,0.185583256908598,-0.0772481258278053,0.254659038071055,0.267125025430006,-0.220247188958545,-0.375956304438026
48,25,3.69288463492577,0,-0.147327193593866,0.232407040310733,0.130831249339295,-0.167591727281743,-0.399982903626481,-0.206244381161236
48,35,4.4920631340579,0,0.123150410501464,0.0386798618555816,0.286322973627925,0.155356345439759,-0.301894700390537,-0.341899243440863
48,50,4.98012115089616,0,-0.0839338754685354,-0.17764181560436,-0.0908899898873123,0.359535909972029,0.0684016877703612,-0.402916481518041
49,18,2.46091661424325,0,-0.102794479066135,0.0817411342984557,-0.0933976851227672,-0.306657100620174,-0.353009104946897,-0.0745201483544516
49,35,4.25679149077491,0,0.123150410501464,0.0386798618555816,0.286322973627925,0.155356345439759,-0.301894700390537,-0.341899243440863
49,54,4.41886829904069,0,-0.176531046433961,-0.12285138945138,-0.213610222074284,0.309115055450859,0.17270409475074,-0.388210277321003
50,17,3.08780696917981,0,-0.0819439616368677,0.0475162787773718,-0.124217719779648,-0.31616903049583,-0.33847475501551,-0.0536768581906624
50,22,3.90616741431305,0,-0.156967674580499,0.195462155636801,0.0379672869532908,-0.241687295482567,-0.39201906612842,-0.153044229898626
51,61,4.49228704322078,0,-0.0961791429184555,0.0691012969780505,-0.284611812498087,0.123455963681788,0.319071070575325,-0.331475740904342
52,21,3.28557054184204,0,-0.149211581365512,0.172227437620503,0.00492482352850866,-0.261761477019127,-0.385222408046489,-0.134183546041365
53,26,3.33393421078558,0,-0.13184694489477,0.231877157479242,0.158223661789879,-0.138748412012295,-0.398423710906602,-0.222783483408889
53,51,4.44749128954167,0,-0.113765384521467,-0.168510077912196,-0.125208469670069,0.351132434218501,0.0953010544917699,-0.400465447485201
54,18,3.06317214586759,0,-0.102794479066135,0.0817411342984557,-0.0933976851227672,-0.306657100620174,-0.353009104946897,-0.0745201483544516
54,34,4.34410477025592,0,0.0961791429184556,0.0691012969780504,0.284611812498085,0.123455963681791,-0.319071070575325,-0.331475740904343
55,29,4.27308768282232,0,-0.0583388453132707,0.197369611228999,0.226604683723305,-0.0437705593501312,-0.381864551532822,-0.268604336464013
56,24,2.90030028525806,0,-0.156696826083671,0.226384185413648,0.101420140779853,-0.194495219684393,-0.399440568569839,-0.189096000569178
56,37,4.19193546788094,0,0.165397945912838,-0.0217347021702545,0.278525183744286,0.215048241096022,-0.263512337856023,-0.360483225047853
57,66,4.44476753325071,0,0.0583388453132707,0.197369611228999,-0.226604683723305,-0.0437705593501336,0.381864551532822,-0.268604336464013
58,37,4.58270678070922,0,0.165397945912838,-0.0217347021702545,0.278525183744286,0.215048241096022,-0.263512337856023,-0.360483225047853
58,58,4.48116170151543,0,-0.165397945912838,-0.0217347021702544,-0.278525183744288,0.215048241096019,0.263512337856022,-0.360483225047852
59,33,4.56882155300682,0,0.0666033203657834,0.0987994877583229,0.279382255240173,0.090613283472475,-0.334806224733741,-0.320316604731558
60,16,2.11531682365813,0,-0.0595734313205279,0.012692360388079,-0.153217766480163,-0.322782169214901,-0.322114377661569,-0.0323916347779101
60,36,4.78101773879826,0,0.146546789403396,0.00818469220233918,0.284349507689917,0.185993935619972,-0.283350620657922,-0.351573081701803
61,33,4.04739237035146,0,0.0666033203657834,0.0987994877583229,0.279382255240173,0.090613283472475,-0.334806224733741,-0.320316604731558
62,28,2.89580665228206,0,-0.0863824370430585,0.213708933126952,0.206276609921659,-0.0765173349200826,-0.389291028381229,-0.25397749169959
62,31,3.15315742383495,0,0.00351934519710265,0.153428097046589,0.259032876099233,0.0233830002054259,-0.361658859057285,-0.295847554034441
62,42,4.33069463314132,0,0.161133124614032,-0.141114864835707,0.187150733241313,0.325922006957918,-0.14758406037817,-0.393112345386682
62,60,4.90703358084977,0,-0.123150410501464,0.0386798618555817,-0.286322973627926,0.155356345439756,0.301894700390537,-0.341899243440862
63,39,4.22742918911015,0,0.185583256908598,-0.0772481258278053,0.254659038071055,0.267125025430006,-0.220247188958545,-0.375956304438026
64,28,4.21650641761738,0,-0.0863824370430585,0.213708933126952,0.206276609921659,-0.0765173349200826,-0.389291028381229,-0.25397749169959
65,24,3.24174422054961,0,-0.156696826083671,0.226384185413648,0.101420140779853,-0.194495219684393,-0.399440568569839,-0.189096000569178
65,35,4.3100598477053,0,0.123150410501464,0.0386798618555816,0.286322973627925,0.155356345439759,-0.301894700390537,-0.341899243440863
65,86,4.93156423672853,0,-0.0806599113375615,-0.175660185978431,0.262775236921991,-0.27923151895427,0.160105058489996,0.127174124272642
66,16,2.16836231443159,0,-0.0595734313205279,0.012692360388079,-0.153217766480163,-0.322782169214901,-0.322114377661569,-0.0323916347779101
66,22,3.2038420070585,0,-0.156967674580499,0.195462155636801,0.0379672869532908,-0.241687295482567,-0.39201906612842,-0.153044229898626
66,35,4.60006095492654,0,0.123150410501464,0.0386798618555816,0.286322973627925,0.155356345439759,-0.301894700390537,-0.341899243440863
66,51,4.8364688038222,0,-0.113765384521467,-0.168510077912196,-0.125208469670069,0.351132434218501,0.0953010544917699,-0.400465447485201
67,78,4.58601620877276,0,0.0819439616368675,0.0475162787773716,0.124217719779652,-0.316169030495829,0.338474755015511,-0.0536768581906611
