"id","time","y","grupo","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9"
125,17,2.51294451273127,1,-0.0214391630952824,0.0123289023406058,-0.043122770016404,-0.13634499661531,-0.233926246970111,0.287677385603345,0.252543699132528,0.107052759988927,0.146433564382482
125,24,3.70874377352802,1,-0.0523777607645544,0.125279786066549,0.192480374435123,0.186149078051722,0.0579484853620445,0.155226527598662,0.325453605866598,0.31084049570217,-0.0417286945274071
125,31,4.52141739112319,1,0.118708128645948,-0.164980681903702,-0.0711195536448412,0.137944818554789,0.286812143367413,-0.184031161948763,0.134924063720387,0.367192536850621,-0.196504423955679
126,20,3.51014909196482,1,-0.0903825015302075,0.139664286238219,0.116786254178782,0.0143214283574005,-0.138763488877151,0.27695604878159,0.31952749373933,0.210263546619841,0.0626640614194389
126,24,3.95022119603749,1,-0.0523777607645544,0.125279786066549,0.192480374435123,0.186149078051722,0.0579484853620445,0.155226527598662,0.325453605866598,0.31084049570217,-0.0417286945274071
126,34,4.79929263960849,1,0.00552918985672946,-0.0947145766593144,-0.155695351547875,-0.0204670326784419,0.232153359634484,-0.285394243779937,0.00625422425948119,0.342844805337513,-0.249001944868846
127,16,2.34264646820562,1,0.00535405134535781,-0.0329682841412418,-0.0926265813506012,-0.174116672915394,-0.247940484186924,0.274626293248449,0.219481044299293,0.0683078038259094,0.17516617100059
127,20,4.25203168084484,1,-0.0903825015302075,0.139664286238219,0.116786254178782,0.0143214283574005,-0.138763488877151,0.27695604878159,0.31952749373933,0.210263546619841,0.0626640614194389
127,41,5.0515878269396,1,-0.0860496850067026,0.124694542843752,-0.0245081280884995,-0.228499565962525,-0.102828875567609,-0.267993577335869,-0.272914901708827,0.192600331167226,-0.332473763613533
128,18,1.92906169667525,1,-0.0482867233974424,0.0592928647513059,0.0113314098220114,-0.0902276466916529,-0.210099591008146,0.292276056037872,0.280396779575658,0.1437479570713,0.118076497483097
128,22,2.10495616672886,1,-0.0974085229407083,0.171032318077407,0.18712871005428,0.114085260893808,-0.0454411098507222,0.23034610675115,0.334979739685775,0.266403517722991,0.00927901996750795
129,22,2.18004571631905,1,-0.0974085229407083,0.171032318077407,0.18712871005428,0.114085260893808,-0.0454411098507222,0.23034610675115,0.334979739685775,0.266403517722991,0.00927901996750795
129,26,2.2920576752438,1,0.02351873694888,0.0268258586962031,0.142268587223512,0.222375449529828,0.157091228207802,0.0608039242773388,0.293115220730335,0.34296935421739,-0.0900104625469667
130,22,3.7152104670266,1,-0.0974085229407083,0.171032318077407,0.18712871005428,0.114085260893808,-0.0454411098507222,0.23034610675115,0.334979739685775,0.266403517722991,0.00927901996750795
130,25,3.6784572906982,1,-0.0161008031298131,0.079927444298933,0.172842743041761,0.208916697273991,0.108999448509019,0.109707513032268,0.311922259982692,0.328464943894955,-0.0662320809082802
130,35,2.9184350408064,1,-0.0428556618042923,-0.0514986914258433,-0.16814838752235,-0.0768064366524245,0.195886495746129,-0.306805186402496,-0.0383251317376458,0.328813683468071,-0.264394606720735
131,19,3.38206304628782,1,-0.0722480345470937,0.103284395310597,0.0661598029564661,-0.0389452845616678,-0.177899132808126,0.288632283960973,0.302803604740614,0.178212013229461,0.0901387399471703
132,37,3.98470019358194,1,-0.122979090154817,0.0387176756142371,-0.164088194400462,-0.174769721802328,0.1055429272257,-0.327584687344884,-0.125617323830498,0.292722463549309,-0.291831898895929
132,39,4.20515414710437,1,-0.144677161396883,0.105211030865412,-0.115465976714471,-0.230883141759693,0.00174343608440564,-0.315115176838574,-0.205532210775114,0.24686386989138,-0.31459601906421
132,41,4.24864120621808,1,-0.0860496850067026,0.124694542843752,-0.0245081280884995,-0.228499565962525,-0.102828875567609,-0.267993577335869,-0.272914901708827,0.192600331167226,-0.332473763613533
132,56,3.48785385682921,1,-0.143839639154838,-0.0770827645358883,-0.145788991943755,0.209720701930775,0.0545532436677409,0.325794159891052,-0.166863281870676,-0.270943645789232,-0.303813774602621
133,31,2.01721334520709,1,0.118708128645948,-0.164980681903702,-0.0711195536448412,0.137944818554789,0.286812143367413,-0.184031161948763,0.134924063720387,0.367192536850621,-0.196504423955679
134,20,2.83928273323012,1,-0.0903825015302075,0.139664286238219,0.116786254178782,0.0143214283574005,-0.138763488877151,0.27695604878159,0.31952749373933,0.210263546619841,0.0626640614194389
135,22,4.58883542783038,1,-0.0974085229407083,0.171032318077407,0.18712871005428,0.114085260893808,-0.0454411098507222,0.23034610675115,0.334979739685775,0.266403517722991,0.00927901996750795
